Name,Economic Sector,2013,2014,2015,2016,2017,2018
3326,Consumer Cyclicals,,,,922.5,4536.0,877.5
8311,Technology,,2626.8,1587.54,1127.6,571.22,357.57
1830,Consumer Non-Cyclicals,1220.0,2191.53,1314.66,645.61,1373.75,2342.9
765,Consumer Cyclicals,293.02,283.73,518.89,931.73,532.89,444.62
3395,Energy,,,,,570.49,436.91
2178,Energy,4379.21,1166.82,903.18,785.64,664.77,414.4
8221,Financials,,,,,296.0,206.0
8231,Technology,,,,320.0,321.68,129.44
8066,Technology,629.2,745.14,858.24,124.18,54.16,113.15
2008,Consumer Cyclicals,14092.06,12194.37,9101.8,6551.31,5542.74,3645.23
752,Industrials,3295.62,2164.87,2562.5,2915.25,3838.69,3495.61
1989,Healthcare,,,,,731.33,469.5
1079,Technology,230.4,198.14,229.47,350.2,1382.38,431.18
804,Financials,,,2534.4,1571.2,476.27,682.49
231,Financials,1432.96,2909.52,3266.47,1492.71,1492.71,1224.31
224,Real Estate,1142.5,1419.47,1431.01,1615.65,2273.46,1904.16
1865,Industrials,,,,,,
8053,Basic Materials,197.77,382.45,898.85,1156.58,1886.12,1512.46
613,Real Estate,483.87,1004.97,1200.38,1377.18,1870.36,1507.45
1949,Technology,,,,,,
635,Consumer Cyclicals,2389.65,1611.23,1999.8,2192.75,2068.34,2142.0
869,Consumer Cyclicals,4294.29,2110.94,2371.6,1736.59,1387.09,873.2
1523,Technology,,,,510.0,1581.5,1152.29
225,Real Estate,1313.34,1330.97,1319.95,1729.82,2091.2,1873.05
3636,Consumer Cyclicals,,2137.8,1896.29,1692.35,1404.33,914.15
119,Real Estate,15088.79,11661.62,9263.68,9410.14,14902.44,8970.75
8011,Energy,366.6,383.63,1128.95,1028.14,455.32,329.0
8532,Industrials,,,,,,86.4
208,Real Estate,4394.57,4882.86,3151.66,2308.26,2752.16,3018.5
397,Energy,613.71,800.37,1195.02,529.93,1111.09,236.6
8236,Technology,235.71,235.71,276.41,212.62,162.2,106.92
8201,Industrials,500.0,3350.0,360.0,144.0,106.65,130.14
1861,Consumer Non-Cyclicals,,,,,,
1651,Industrials,,,,,3212.1,2730.61
8379,Technology,,,,,,89.6
1809,Consumer Cyclicals,,,,,,3587.75
1581,Industrials,,,,620.0,430.56,316.44
6816,Industrials,,,,544.0,388.0,1024.0
1470,Consumer Cyclicals,,,268.0,488.0,600.0,284.0
310,Financials,136.81,171.01,142.94,116.29,89.64,35.13
808,Real Estate,3155.36,3747.83,4008.82,4448.22,4907.78,4457.58
1259,Consumer Non-Cyclicals,3223.22,1212.59,808.39,495.14,231.69,176.55
1731,Consumer Cyclicals,,,,,,1254.4
8385,Industrials,,,,,236.0,189.6
803,Basic Materials,1854.54,2044.97,2252.99,1325.43,1211.06,420.62
372,Financials,647.82,902.27,1106.41,1603.87,835.7,797.22
626,Financials,4391.67,4062.29,4062.29,3842.71,3787.81,3535.29
2060,Basic Materials,,,,,,
1498,Healthcare,,,972.0,891.0,750.58,520.21
1720,Technology,,,,,1694.0,3036.0
90,Utilities,344.45,373.5,582.42,564.08,504.46,293.5
1358,Healthcare,5893.0,5818.93,3095.09,3212.44,2227.46,1600.63
498,Industrials,842.23,750.69,672.87,631.68,1010.08,629.23
1412,Basic Materials,,,,,,
1739,Technology,,,,,,3618.72
911,Consumer Non-Cyclicals,,3760.0,14011.34,2465.59,1479.35,431.65
1280,Technology,288.29,647.02,1413.16,1151.64,1584.63,900.98
1576,Industrials,,,,,,1826.0
499,Real Estate,444.36,1298.12,559.19,459.33,299.57,324.53
6198,Industrials,,2876.24,2961.85,3158.73,5758.89,5791.86
1122,Consumer Cyclicals,2873.67,3183.33,2985.15,2910.83,3084.24,2502.08
3369,Industrials,3734.34,2987.47,3037.26,1477.14,2190.81,1585.02
1583,Consumer Non-Cyclicals,,,,1255.84,998.96,1312.6
243,Technology,352.99,253.23,229.29,1049.16,234.65,119.58
1348,Consumer Cyclicals,273.6,1866.24,1609.54,929.23,766.6,884.54
8050,Technology,1220.63,5099.5,3119.38,922.25,2034.38,786.63
1577,Financials,,,,327.6,286.2,270.0
601,Basic Materials,275.46,592.84,934.17,776.08,2136.68,2038.06
1376,Industrials,,,,,,
229,Consumer Cyclicals,494.79,455.35,458.3,513.46,524.79,523.44
8471,Consumer Cyclicals,,,,,352.0,312.0
2010,Consumer Non-Cyclicals,2246.07,2324.31,1264.02,939.27,445.75,318.4
1196,Industrials,292.26,1381.89,3748.84,6152.5,6386.66,7221.62
1528,Consumer Cyclicals,,,10075.46,8502.5,13455.21,4528.58
1996,Real Estate,,,,,,9561.6
1971,Real Estate,,,,,,
1631,Industrials,,,174.08,360.96,407.04,248.32
78,Consumer Cyclicals,4641.27,4731.14,4296.84,3902.4,5527.51,4709.61
1881,Real Estate,7264.06,6677.73,6319.41,6710.3,7817.82,7264.06
575,Financials,345.09,313.72,303.26,1024.98,679.78,587.92
2199,Consumer Cyclicals,,,13834.03,7871.93,9426.73,7431.2
723,Basic Materials,218.5,356.3,1176.14,873.2,445.51,218.54
1750,Industrials,,,,,,435.6
2323,Technology,250.0,280.0,980.0,4492.8,6741.72,1987.2
3628,Industrials,232.0,384.0,659.28,570.84,586.92,305.52
6919,Industrials,,,,,,
885,Industrials,304.13,911.79,4637.74,5480.13,4292.13,815.67
8357,Healthcare,,,,,,369.2
555,Consumer Cyclicals,9168.35,6274.81,4392.73,1153.28,531.51,330.94
1741,Industrials,,,,,,1056.0
70,Consumer Cyclicals,1569.52,613.96,332.37,228.51,276.97,186.96
313,Real Estate,1292.67,1194.6,1188.66,1186.8,1054.93,1120.16
1526,Healthcare,,,,3120.47,3327.44,2786.14
1953,Industrials,,,,,,
1679,Industrials,,,,,3000.25,1427.8
1936,Consumer Non-Cyclicals,,,,,,
281,Financials,808.65,978.2,1030.38,1382.53,1434.7,1512.96
1417,Real Estate,,,,,760.0,1093.5
6117,Industrials,,,,,,
8437,Healthcare,,,,,348.0,174.0
1098,Real Estate,5455.02,4779.51,4994.57,4765.19,10084.88,10460.73
8072,Industrials,2112.0,326.8,277.93,254.99,403.11,137.72
578,Energy,231.62,181.73,213.8,187.08,167.83,66.57
8300,Consumer Cyclicals,,,,260.0,251.12,140.1
8125,Consumer Cyclicals,,624.0,1980.0,1379.4,257.73,97.57
3789,Industrials,,,,,402.0,306.0
1198,Consumer Cyclicals,473.75,362.28,528.71,828.32,1334.26,1973.17
625,Real Estate,2019.1,2019.1,2019.1,2019.1,2019.1,2019.1
1640,Consumer Cyclicals,,,,,,
2025,Consumer Cyclicals,,,,,,1312.0
724,Technology,442.77,430.8,777.79,527.79,305.56,218.45
2288,Consumer Cyclicals,692.3,596.81,477.45,491.77,429.7,310.34
1832,Consumer Cyclicals,,,,,,
1695,Consumer Non-Cyclicals,,,,,313.2,192.24
3928,Industrials,,,,,,
1255,Consumer Cyclicals,312.0,316.0,372.0,698.0,656.0,502.9
178,Consumer Cyclicals,25840.29,15446.32,7453.06,9119.42,9097.82,9152.89
237,Real Estate,1379.7,1587.6,2562.3,2421.9,2432.7,1971.0
3822,Industrials,,424.0,1125.6,495.6,359.52,302.4
531,Consumer Cyclicals,3226.22,3287.09,2921.86,1704.42,2961.63,1684.21
731,Basic Materials,479.25,502.07,502.07,456.43,564.83,564.83
236,Consumer Non-Cyclicals,560.36,519.26,481.91,463.23,459.49,466.96
1889,Healthcare,940.38,624.07,714.69,710.88,712.29,996.85
8501,Industrials,,,,,,294.0
482,Technology,378.66,320.41,554.31,262.31,383.62,226.24
1472,Industrials,,,,,,
2183,Real Estate,670.58,536.47,716.68,1257.34,4191.14,5356.27
301,Basic Materials,,,,,,
1184,Industrials,988.23,1061.28,930.18,992.61,1627.18,1476.98
8392,Consumer Cyclicals,,,,,335.0,200.0
8200,Consumer Cyclicals,99.32,223.33,305.95,165.72,344.19,163.9
1399,Industrials,500.52,959.2,1133.6,1133.6,1133.6,305.2
8363,Academic & Educational Services,,218.0,230.0,148.0,123.93,208.92
251,Consumer Cyclicals,2918.09,3565.32,8169.69,12587.04,8151.57,5826.11
8150,Technology,538.48,198.15,219.09,306.99,207.57,105.36
205,Consumer Cyclicals,427.93,583.2,822.19,809.44,203.95,121.1
9929,Industrials,,,,,,
1447,Industrials,,,484.0,708.0,1248.0,1160.0
1367,Consumer Cyclicals,,321.6,307.2,1507.2,4070.4,2275.2
1657,Consumer Cyclicals,,,,,281.6,192.0
1637,Industrials,,,,,312.0,200.0
8258,Basic Materials,39.79,192.01,291.58,87.71,102.61,58.26
1385,Technology,2098.58,1667.23,1398.24,1417.63,1961.88,1990.31
1349,Healthcare,2111.4,2210.0,2835.6,2203.2,1577.6,1329.4
1835,Financials,,,,,,192.47
9977,Consumer Non-Cyclicals,,,,,,
1697,Financials,,,,,2860.07,1549.1
568,Energy,763.26,781.18,804.24,691.54,327.84,332.96
1103,Energy,346.7,730.23,3023.77,5724.8,5525.17,279.09
2718,Financials,,,,,,
1525,Academic & Educational Services,,,,,,
6826,Healthcare,,,2042.31,1517.72,1501.7,1565.77
2696,Healthcare,,,,,,
563,Real Estate,9238.12,6206.86,7361.24,9093.3,8996.52,6109.93
8205,Technology,48.84,68.64,79.2,69.96,51.48,27.46
2006,Consumer Cyclicals,3673.56,3450.92,4550.2,2852.57,3784.88,2643.85
1877,Healthcare,,,,,,3845.62
1501,Healthcare,,,,,,
6116,Consumer Cyclicals,,3315.94,2951.2,1731.2,2025.47,1428.35
2345,Industrials,805.29,843.28,1033.21,1040.8,1139.56,957.23
8115,Industrials,38.89,44.45,78.34,66.67,42.23,23.89
755,Real Estate,2142.63,1785.52,3585.92,2083.11,1755.76,1904.56
1749,Consumer Cyclicals,,,,,,47.43
8286,Technology,39.6,51.7,55.0,66.0,38.5,33.0
953,Consumer Cyclicals,444.23,432.38,1078.0,1121.49,724.0,340.71
1335,Basic Materials,717.95,1272.88,2168.31,1572.46,675.19,466.5
8377,Consumer Cyclicals,,,,,416.0,181.6
6069,Financials,,,,,5157.8,5897.02
851,Financials,483.6,1006.81,993.67,1009.63,926.27,763.94
8106,Technology,34.2,44.85,204.46,154.65,110.09,68.15
1080,Energy,1339.51,1064.17,941.38,1227.89,1375.23,383.1
8481,Basic Materials,,,,,215.0,197.5
829,Consumer Non-Cyclicals,11501.45,8524.36,3693.15,1922.97,1205.93,1455.56
8206,Technology,537.3,433.72,737.98,877.52,758.28,654.02
218,Financials,1571.05,5509.27,3081.05,2690.95,1958.5,1321.59
747,Real Estate,239.63,529.7,408.63,314.8,233.07,148.32
8301,Technology,47.05,42.04,42.04,152.15,184.18,90.09
8329,Healthcare,225.78,298.2,281.16,206.61,155.49,149.1
8523,Industrials,,,,,,140.0
1633,Industrials,,,,2643.13,332.1,188.31
8181,Real Estate,528.0,344.0,85.17,190.13,325.03,364.35
1831,Consumer Cyclicals,394.77,411.57,2376.38,521.4,289.67,123.55
1930,Consumer Cyclicals,,,,,,
1587,Consumer Non-Cyclicals,,,,,,346.8
312,Consumer Cyclicals,885.73,985.53,1372.25,1422.15,1422.15,2370.25
737,Industrials,11371.43,11987.77,11525.52,12542.47,15346.81,12357.57
103,Basic Materials,596.1,605.71,401.89,499.95,473.03,361.51
730,Financials,449.35,478.16,988.71,662.7,582.54,641.33
1706,Industrials,,,,,2020.0,295.0
1241,Consumer Cyclicals,237.25,292.5,630.5,396.5,305.5,132.6
272,Real Estate,19044.08,14643.16,17096.72,13404.47,17412.41,14028.25
253,Consumer Cyclicals,502.21,584.39,788.32,800.49,815.71,672.66
219,Consumer Cyclicals,891.55,1031.19,1600.12,1571.13,1721.87,1513.16
242,Real Estate,13665.77,10922.44,8883.99,8153.8,9279.51,7442.57
1591,Industrials,,,,420.0,424.0,340.0
1165,Utilities,13185.27,15330.23,8042.63,2092.36,1811.94,2590.83
932,Consumer Cyclicals,1055.75,875.5,815.75,1844.81,2452.7,551.98
1142,Energy,116.43,116.43,146.33,169.41,157.1,139.02
1713,Utilities,,,,,,475.78
2606,Real Estate,,,,,,
107,Industrials,2050.28,2981.41,2480.04,2668.05,2551.66,2157.72
460,Healthcare,36639.17,53790.06,45529.82,20773.89,26613.74,12975.38
8250,Basic Materials,893.11,2544.71,784.69,925.93,418.13,209.79
988,Energy,1218.5,1715.53,2983.42,2025.65,2024.78,302.29
886,Consumer Non-Cyclicals,1517.32,1349.2,1757.64,1068.22,1863.7,1040.56
171,Real Estate,2535.33,2535.33,2373.99,1959.12,2881.06,3526.42
1943,Industrials,,,,,,
2000,Technology,843.97,920.7,1138.26,780.16,1036.62,793.88
8367,Consumer Cyclicals,,,,,,70.4
244,Consumer Cyclicals,344.58,315.87,252.7,235.47,303.23,137.83
444,Consumer Cyclicals,779.28,1557.0,3404.64,996.4,587.88,525.82
6833,Consumer Non-Cyclicals,,,,888.37,1195.26,617.54
8076,Technology,125.12,177.39,193.63,177.21,155.6,103.62
1105,Consumer Cyclicals,946.63,939.73,934.58,874.77,892.09,770.83
716,Basic Materials,4405.16,3119.76,1909.37,2030.21,3867.07,2537.77
8496,Consumer Non-Cyclicals,,,,,,
8293,Industrials,,,,1050.0,4465.0,7875.0
1096,Utilities,972.0,1204.61,963.9,979.96,498.01,155.83
1759,Utilities,,,,,,611.28
361,Consumer Cyclicals,193.22,418.65,533.58,1612.39,1404.34,1300.31
1663,Real Estate,912.0,924.0,2353.12,1330.56,1527.68,455.84
1221,Consumer Cyclicals,2576.36,2372.2,2339.23,2717.45,3439.81,3637.97
365,Industrials,225.75,309.75,735.0,3550.2,7478.7,2400.75
702,Energy,3613.63,3052.17,3696.76,3286.24,2315.75,317.82
766,Basic Materials,219.67,210.96,186.63,209.66,162.24,130.72
8006,Industrials,1451.13,1858.39,186.48,109.32,81.41,50.16
8086,Consumer Cyclicals,1125.89,762.14,148.51,296.18,721.82,413.92
6933,Consumer Cyclicals,,,,,,
250,Technology,935.98,896.15,2349.91,2369.83,1752.48,1238.07
8296,Consumer Non-Cyclicals,211.61,166.32,125.48,100.24,226.46,178.2
297,Basic Materials,8850.8,8921.05,9272.27,7375.67,9131.79,6322.0
8123,Consumer Cyclicals,1159.33,3249.48,1689.73,961.85,519.92,325.46
1168,Real Estate,2585.01,2124.67,3576.52,3116.18,3647.34,1770.56
3681,Healthcare,,,,,,
1418,Consumer Cyclicals,,1303.5,1417.5,1102.5,1225.0,700.0
623,Consumer Cyclicals,3103.93,2477.42,1451.97,963.6,976.05,859.14
2386,Industrials,16945.28,7654.59,9670.49,9451.37,10809.91,9392.94
934,Energy,21430.7,15439.05,11461.2,8801.01,12555.11,8626.98
8156,Consumer Cyclicals,1682.26,2702.45,2793.19,1048.8,2632.68,921.44
1297,Technology,2116.13,3210.32,4335.48,3034.84,2725.16,2493.67
598,Industrials,5237.09,9240.89,7453.48,6184.42,8214.91,7292.61
529,Technology,847.72,1124.98,1195.88,1063.08,1417.63,1125.76
1362,Technology,,,596.4,495.6,414.4,383.6
1696,Healthcare,,,,,2896.12,1764.2
1023,Consumer Cyclicals,4466.83,6289.62,3244.96,2023.09,1582.42,1747.43
8427,Industrials,,,,,179.8,124.0
141,Real Estate,418.7,698.7,1583.19,628.04,704.56,297.02
3882,Technology,,,2000.8,1476.18,1199.9,415.71
59,Real Estate,1462.91,1640.23,1440.74,2302.55,10706.55,10537.15
751,Technology,11980.8,11970.94,14758.36,13235.09,10284.71,5172.96
8285,Consumer Cyclicals,,,,,,97.44
8485,Industrials,,,,,520.0,70.0
2166,Technology,,,,990.0,875.0,862.02
395,Technology,785.94,1228.93,1111.14,666.68,547.63,5072.37
315,Technology,9197.04,13610.35,12530.83,11366.95,10561.52,9732.28
2381,Industrials,,,,,,
2366,Consumer Cyclicals,393.79,194.08,550.84,741.24,987.01,171.08
198,Consumer Cyclicals,1724.13,2849.27,12426.83,9663.95,11152.17,6364.89
2239,Technology,,,,827.04,1185.57,1578.31
1843,Consumer Cyclicals,,,,,,
983,Industrials,4346.25,3003.34,2208.91,1264.31,910.69,730.38
380,Consumer Cyclicals,439.98,519.98,386.65,299.99,359.98,413.31
757,Energy,1236.53,899.3,603.81,555.64,915.36,324.39
1166,Industrials,116.54,132.29,473.52,1093.32,1552.47,189.96
2227,Industrials,,,,,504.0,504.0
2878,Technology,886.0,826.61,953.68,829.83,991.82,501.01
8439,Financials,,,,,277.26,197.38
967,Utilities,5663.1,13467.92,10543.43,4488.49,4488.49,4488.49
878,Real Estate,4133.73,3474.81,3104.72,4000.32,4634.93,3054.06
8155,Real Estate,1922.7,1509.1,1643.24,793.67,626.0,313.0
619,Financials,517.69,568.17,641.08,1055.9,647.75,195.83
413,Consumer Cyclicals,2241.48,2540.34,3646.13,5138.51,4098.6,2538.49
577,Industrials,3511.35,1519.64,1943.03,2090.37,290.07,334.27
252,Basic Materials,565.29,630.51,739.22,728.35,1009.88,770.94
1573,Energy,,,,4092.6,7854.92,7539.0
812,Financials,393.19,861.19,1708.85,891.05,927.66,353.98
2448,Industrials,,,,,,608.0
970,Consumer Cyclicals,1907.09,998.24,1966.69,2049.91,4595.35,1988.6
3860,Consumer Cyclicals,,,,,232.5,242.5
540,Consumer Cyclicals,285.0,312.0,270.0,726.0,498.0,186.0
1426,Real Estate,3480.66,4060.65,3394.08,3640.41,4276.2,4402.35
1401,Technology,,,,,,
1251,Energy,7055.1,2194.21,1089.7,997.61,844.35,878.29
1207,Real Estate,1501.15,1189.59,7506.11,4092.38,4092.38,2673.41
8521,Consumer Cyclicals,,,,,,120.0
1560,Real Estate,,,,423.36,533.12,501.76
8213,Consumer Cyclicals,224.29,228.78,444.39,358.29,216.64,274.97
1159,Consumer Cyclicals,286.56,2252.02,645.6,244.42,2074.58,1481.84
403,Basic Materials,220.56,233.69,294.08,346.59,299.33,162.79
1616,Consumer Cyclicals,872.0,800.0,2920.81,1265.36,826.14,1580.99
918,Consumer Cyclicals,441.98,620.32,325.67,612.57,403.21,217.11
8277,Basic Materials,,,172.0,306.23,172.8,115.93
1826,Industrials,,,188.5,290.75,677.6,1084.16
1836,Consumer Cyclicals,15696.93,16284.78,15331.52,9929.74,9373.68,7379.78
84,Consumer Cyclicals,2825.48,1883.65,596.49,554.63,575.56,240.69
1825,Consumer Cyclicals,,,,,,2280.0
2262,Consumer Cyclicals,,,,,,1060.2
8401,Consumer Cyclicals,,,,,,168.0
852,Energy,2506.27,857.49,707.21,804.45,2973.21,966.61
211,Financials,538.43,892.08,1777.31,936.44,607.58,218.12
1182,Basic Materials,489.09,248.29,1842.25,581.01,476.95,428.3
487,Consumer Cyclicals,2290.82,1197.14,911.4,985.3,1024.71,1256.25
1430,Utilities,,,1751.62,1907.06,3340.82,2347.6
912,Technology,490.13,590.05,601.36,629.33,730.61,531.83
756,Consumer Non-Cyclicals,1429.78,1186.12,1887.0,1469.17,1213.07,266.88
102,Consumer Cyclicals,8409.82,5515.94,4976.41,2882.87,1324.66,1473.49
1781,Basic Materials,,,,,,739.8
8082,Consumer Cyclicals,83.48,53.29,134.67,163.24,167.88,541.92
1975,Industrials,,,,,532.8,283.2
125,Consumer Cyclicals,633.3,677.97,754.17,733.15,856.66,698.99
86,Financials,9175.17,13341.1,11368.97,10526.59,10745.0,7429.81
8029,Financials,333.94,702.66,1168.78,1502.71,1363.57,493.95
8631,Energy,,,,,,
580,Industrials,1185.75,1008.68,1756.88,2056.26,2903.01,1973.88
1383,Real Estate,548.71,609.31,390.6,1225.89,2799.68,8200.37
1063,Technology,2867.8,2989.59,1886.75,836.86,380.39,258.67
1568,Consumer Cyclicals,,,3760.0,9711.95,10791.05,10294.66
1771,Consumer Cyclicals,,2160.0,1560.0,1392.0,792.0,618.0
8451,Basic Materials,,,,,,70.4
435,Real Estate,4863.0,5714.93,6272.4,7311.61,8800.18,8268.63
1950,Basic Materials,,,,,,
8616,Consumer Cyclicals,,,,,,
2608,Real Estate,,5800.0,8383.75,8787.5,9167.2,9664.99
2012,Energy,5214.18,2337.66,2665.07,1650.86,1716.5,944.92
188,Financials,555.84,800.63,828.2,778.5,574.22,379.59
58,Basic Materials,355.6,451.8,576.1,847.51,552.73,94.87
3680,Technology,,,,,,
8262,Industrials,,,,1544.0,328.0,300.0
176,Financials,695.14,905.48,705.8,639.36,843.52,630.1
368,Industrials,,,,,,
8176,Consumer Cyclicals,21126.41,175.79,2099.01,4279.06,6133.71,3037.32
1223,Consumer Cyclicals,894.06,1681.79,1996.33,1948.14,2896.67,3063.25
2340,Real Estate,272.24,530.71,507.61,522.31,378.12,301.64
1539,Consumer Cyclicals,,,935.0,875.0,670.0,654.5
1613,Technology,3261.12,4447.05,1004.64,535.81,331.53,344.15
1991,Consumer Cyclicals,338.67,365.91,780.08,731.79,540.13,505.28
88,Real Estate,3624.91,3939.85,3834.87,4211.56,5576.3,4717.94
6811,Consumer Cyclicals,,,,,,
8321,Industrials,,,,7920.0,396.0,64.8
146,Consumer Cyclicals,422.25,496.52,477.42,492.27,324.65,307.67
89,Real Estate,1098.9,1090.27,1202.46,1274.38,1527.53,1426.84
718,Industrials,600.26,909.94,1335.97,5667.86,5302.52,1496.25
6193,Basic Materials,,,,,,
1542,Utilities,,,,,,
2102,Industrials,,,,,325.0,280.0
8436,Consumer Non-Cyclicals,,,,,168.0,640.0
760,Real Estate,448.79,339.01,910.29,1492.5,967.55,638.17
693,Consumer Cyclicals,6100.32,5415.8,5295.0,5013.14,5234.6,4831.94
1181,Consumer Cyclicals,552.39,566.42,721.48,1060.05,1589.74,1228.91
3666,Consumer Cyclicals,2052.86,1478.83,885.21,807.76,697.1,531.13
573,Consumer Cyclicals,5884.48,3708.45,2186.25,1972.22,1413.09,1331.76
6161,Financials,,,1115.31,994.87,756.04,312.85
8371,Consumer Cyclicals,,,,,,350.24
8096,Consumer Cyclicals,,,,,,
621,Basic Materials,1936.61,2165.07,1050.17,1887.75,1089.09,1234.3
1960,Energy,,,,,,
1239,Basic Materials,414.0,1950.0,2900.0,958.8,551.67,165.5
1206,Technology,1715.8,1997.11,3952.5,2372.59,1894.48,727.44
6033,Consumer Cyclicals,,472.0,800.1,1466.09,1291.53,1049.76
3997,Consumer Non-Cyclicals,26.4,203.28,211.22,250.12,275.59,378.55
511,Consumer Cyclicals,22710.29,19775.7,13994.09,11169.0,12307.8,6491.16
8346,Industrials,,,,177.0,180.0,99.0
6880,Consumer Cyclicals,204.54,665.42,1189.58,752.23,605.29,381.37
1979,Industrials,,,560.0,1410.0,1750.8,620.28
6868,Consumer Non-Cyclicals,5141.99,3718.44,3436.18,3288.91,4565.21,6671.98
1219,Consumer Non-Cyclicals,7382.06,4437.53,5266.97,5316.39,4036.93,838.27
93,Real Estate,1389.93,1585.69,1115.86,1389.93,978.82,743.9
277,Real Estate,1492.63,1938.88,1508.02,1387.99,1400.3,1282.12
1201,Consumer Cyclicals,183.02,183.02,621.79,1222.85,1316.12,1103.27
2678,Consumer Cyclicals,8917.58,5219.62,5184.23,9607.5,9278.1,8189.25
321,Consumer Cyclicals,11195.08,9257.36,11205.56,7005.2,5941.29,3537.14
542,Consumer Cyclicals,233.73,312.93,307.13,852.25,1478.4,2709.07
1546,Industrials,,,194.4,340.0,416.0,396.0
990,Consumer Cyclicals,1316.09,789.66,745.59,1552.53,1507.8,1128.87
2292,Real Estate,,,,,,936.0
8119,Technology,108.3,157.9,180.46,178.2,200.76,85.63
28,Real Estate,9643.32,7383.16,6599.64,6840.73,8287.23,6253.09
2182,Consumer Non-Cyclicals,,,,,,229.4
1980,Technology,,5150.95,4152.29,6235.88,7841.28,3901.26
2118,Real Estate,2640.0,3310.33,3087.75,3208.44,2665.32,2403.82
266,Real Estate,3997.24,4182.38,4082.69,3940.27,4381.77,4082.69
6119,Industrials,,,,,,360.0
455,Healthcare,635.84,673.24,1075.32,946.28,645.19,468.71
609,Basic Materials,1905.48,1338.07,1050.13,1671.93,1286.45,553.77
826,Basic Materials,4348.2,3174.71,1465.25,2197.88,2619.69,4697.24
8348,Industrials,165.05,165.05,146.38,136.56,117.89,54.03
882,Utilities,6287.4,6116.6,5031.29,4376.9,3979.98,3271.95
1265,Utilities,1025.12,650.08,385.05,310.04,360.04,390.05
3382,Industrials,8190.13,10037.54,7943.81,7328.01,7081.69,5111.14
8189,Basic Materials,528.75,564.0,1220.6,664.15,289.27,347.13
1671,Utilities,,,,,,41.22
117,Technology,263.57,296.01,1961.17,1141.95,811.78,662.83
6836,Consumer Non-Cyclicals,,,1210.0,786.4,1251.15,1094.76
1115,Consumer Non-Cyclicals,7860.81,7552.54,7475.47,8605.79,9196.63,6936.01
1790,Utilities,,,,,,475.0
1729,Industrials,,,,,,828.0
2033,Consumer Cyclicals,2246.34,2350.34,2246.34,1934.35,2079.95,2329.54
8028,Basic Materials,217.88,274.95,322.36,292.54,163.15,160.33
2310,Consumer Cyclicals,589.49,642.68,603.33,216.79,182.56,224.47
1192,Industrials,1923.86,1923.86,1923.86,2358.3,506.82,191.9
2283,Industrials,920.0,1339.09,1818.52,1744.13,4066.31,3549.69
8536,Utilities,,,,,,177.5
1939,Consumer Cyclicals,,,,,,750.0
2383,Consumer Cyclicals,4905.51,5956.7,7708.67,6852.15,8253.73,7560.75
6928,Consumer Cyclicals,,,,,900.0,427.5
258,Real Estate,3493.8,2975.95,2923.14,4424.85,6241.28,4600.86
8305,Industrials,,,,,,100.8
1666,Healthcare,7780.21,6299.61,7997.11,9040.76,7104.35,6450.5
698,Technology,2526.6,5031.62,7844.14,11560.9,12103.45,5054.01
2363,Technology,,,,,,234.5
1312,Basic Materials,1425.6,2910.6,2970.0,3366.0,2524.5,1385.97
340,Consumer Non-Cyclicals,648.85,603.16,1859.76,1725.33,1989.59,1526.52
8326,Energy,244.0,600.0,2496.0,2028.64,1578.74,216.77
1249,Technology,766.57,1486.34,1245.81,984.19,2317.0,1635.01
1752,Academic & Educational Services,,,,,,862.58
333,Consumer Cyclicals,451.58,402.12,434.38,374.16,331.16,331.16
3688,Real Estate,3650.75,2588.44,4607.59,3515.16,5765.43,2909.71
8510,Consumer Cyclicals,,,,,,103.2
1875,Healthcare,,,,,,
1692,Consumer Cyclicals,,,,,,
8017,Technology,,,,,,270.0
536,Technology,1335.59,1371.96,1421.65,1271.18,1064.74,921.77
1326,Consumer Cyclicals,513.6,764.64,1640.45,843.57,648.9,552.87
62,Industrials,6700.41,6627.75,8335.15,9098.13,10624.75,9387.3
8465,Technology,,,,,767.0,416.0
1235,Consumer Cyclicals,549.53,451.95,477.63,385.18,308.15,206.49
8395,Consumer Cyclicals,,,,,,172.66
1300,Industrials,2932.45,1696.35,2454.7,1766.76,1898.99,1881.08
891,Consumer Cyclicals,4504.85,2549.93,2008.51,1012.99,1327.36,1223.43
1710,Industrials,,,,,940.0,280.0
458,Consumer Cyclicals,866.49,767.47,760.5,456.3,459.02,461.73
732,Technology,12174.7,9041.07,5407.2,8779.43,10547.04,3124.77
1767,Consumer Non-Cyclicals,,,,,,
1986,Basic Materials,,,2134.79,2881.47,5534.52,5806.03
206,Energy,2003.19,1508.52,1039.47,784.9,601.05,707.11
417,Consumer Cyclicals,715.14,609.97,483.77,475.36,580.07,458.72
2119,Consumer Non-Cyclicals,,,,,,853.52
1314,Consumer Cyclicals,7588.62,3869.03,2559.09,1834.59,1608.8,1030.19
1701,Consumer Cyclicals,,,,,,
518,Consumer Cyclicals,320.78,460.06,337.66,392.53,454.8,320.21
872,Consumer Cyclicals,230.27,268.94,965.31,631.17,686.86,886.53
6182,Basic Materials,,,,,,440.0
3886,Healthcare,2732.47,6234.65,11951.41,9701.62,5193.03,5193.03
3390,Consumer Non-Cyclicals,,,,,,
687,Industrials,2501.54,2431.57,2842.66,5772.89,7077.19,8109.25
1483,Consumer Cyclicals,848.0,320.85,213.9,892.8,1160.64,1032.3
1711,Consumer Cyclicals,,,,,,236.0
